latitude,longitude,elevation_m,slope_angle,aspect,rainfall_mm,soil_moisture,ndvi,landslide_probability,risk_level,state,district
25.32352735827829,91.73278669801019,1424.2304954391027,29.464699690093415,45,67.1,0.464,0.587,0.456,moderate,Meghalaya,East Khasi Hills
25.33034545402714,91.73134387378528,1456.1879622904887,30.1406183455121,22,73.4,0.702,0.33,0.749,high,Meghalaya,East Khasi Hills
25.25601117944848,91.71059032030128,1426.1870307275306,36.031747867145235,70,105.8,0.633,0.669,0.648,high,Meghalaya,East Khasi Hills
25.250150587700194,91.71474718367644,1486.3673160060252,28.654702646775633,342,36.9,0.362,0.514,0.483,moderate,Meghalaya,East Khasi Hills
25.30123471929413,91.73178994703285,1425.7091250663157,29.448365592160524,135,76.4,0.528,0.355,0.49,moderate,Meghalaya,East Khasi Hills
25.285182265765894,91.76323441479632,1477.553865806784,26.937595618622595,38,54.8,0.165,0.378,0.593,high,Meghalaya,East Khasi Hills
25.28918496599402,91.72267290545166,1457.0903356653682,35.08868562821962,302,60.4,0.391,0.654,0.476,moderate,Meghalaya,East Khasi Hills
25.27627686445995,91.70619641278431,1443.624297434023,31.069384837899413,66,52.6,0.22,0.41,0.666,high,Meghalaya,East Khasi Hills
25.249119602086218,91.73145912081782,1445.3322165916525,36.73156144932626,84,55.6,0.54,0.848,0.439,moderate,Meghalaya,East Khasi Hills
25.274562009384006,91.73671297091316,1437.0392218266893,33.583820444444704,235,21.2,0.06,0.488,0.321,moderate,Meghalaya,East Khasi Hills
25.27932897263315,91.77993081223646,1475.8950454484095,35.678026830668834,77,52.8,0.433,0.463,0.389,moderate,Meghalaya,East Khasi Hills
25.279460394871432,91.73903399062566,1345.1509944229053,40.71847023669239,99,24.6,0.496,0.469,0.531,high,Meghalaya,East Khasi Hills
25.492693107585488,90.22085508717988,619.7814462504007,22.454769615840988,56,41.7,0.546,0.397,0.362,moderate,Meghalaya,West Garo Hills
25.522451900973177,90.2237110152319,660.2510784536294,35.88167192697493,207,51.9,0.449,0.665,0.422,moderate,Meghalaya,West Garo Hills
25.51244552152258,90.23348422245762,660.2873830576011,24.494547106389575,147,39.2,0.444,0.519,0.188,low,Meghalaya,West Garo Hills
25.537348112055234,90.20472240053411,643.2991252950211,19.239415131365796,352,43.2,0.281,0.646,0.357,moderate,Meghalaya,West Garo Hills
25.52294392763359,90.21349062083466,706.5457739381596,29.453420693602293,171,51.9,0.53,0.638,0.451,moderate,Meghalaya,West Garo Hills
25.514180221752095,90.21720844716364,616.0801389695872,33.538831539465434,0,130.5,0.453,0.617,0.526,high,Meghalaya,West Garo Hills
25.458390949059044,90.19498960713416,681.1867943626406,23.753648359006334,85,27.4,0.408,0.764,0.455,moderate,Meghalaya,West Garo Hills
25.50208907729843,90.23994603803922,612.8320146214845,34.06329368226099,339,51.6,0.141,0.769,0.438,moderate,Meghalaya,West Garo Hills
25.50356026756495,90.17917260827781,665.1353386382339,19.2563137596388,305,21.5,0.412,0.689,0.342,moderate,Meghalaya,West Garo Hills
25.52630069440278,90.23646911347552,679.7593575470032,44.737675948126295,182,26.3,0.412,0.337,0.361,moderate,Meghalaya,West Garo Hills
25.493036639086608,90.24552922988417,693.002634820149,40.677182157970066,327,27.5,0.402,0.527,0.091,low,Meghalaya,West Garo Hills
25.564384977373532,90.18907632190759,672.07685356932,26.822426572083252,347,68.7,0.475,0.418,0.378,moderate,Meghalaya,West Garo Hills
25.511864901808668,90.23282902861921,581.7227788981975,25.27337552566461,313,34.3,0.509,0.244,0.296,moderate,Meghalaya,West Garo Hills
25.508467962423868,90.22792432566798,764.3090725836942,29.599179770555175,75,88.3,0.586,0.307,0.469,moderate,Meghalaya,West Garo Hills
25.505276089338185,90.20539141949045,628.6493829950575,37.7097475408855,7,33.3,0.418,0.755,0.323,moderate,Meghalaya,West Garo Hills
25.511984851635713,90.22014756178145,593.2121276501891,36.587681403129295,25,29.9,0.43,0.585,0.319,moderate,Meghalaya,West Garo Hills
25.49663456276646,90.19049890197878,661.9147724915673,30.754082925502626,138,49.7,0.539,0.488,0.63,high,Meghalaya,West Garo Hills
25.51270378727784,90.224944831705,684.5066933671765,27.45329699649227,347,80.5,0.59,0.244,0.625,high,Meghalaya,West Garo Hills
25.512800978759206,90.23691795659663,626.0100050328514,34.97828230539792,347,29.5,0.281,0.617,0.322,moderate,Meghalaya,West Garo Hills
25.513997333947284,90.2407535866218,663.301648988522,33.05247482005138,152,88.5,0.21,0.714,0.556,high,Meghalaya,West Garo Hills
25.52924382053404,90.2049316833683,684.7835784671073,33.13061763239866,160,11.4,0.314,0.41,0.295,moderate,Meghalaya,West Garo Hills
25.464087816944737,90.23064656962023,542.8690685289545,31.65871774687721,13,4.4,0.395,0.462,0.392,moderate,Meghalaya,West Garo Hills
25.509179805703322,90.23411045578727,623.9869865462792,28.800094400614796,278,80.2,0.359,0.558,0.316,moderate,Meghalaya,West Garo Hills
25.534936687600723,90.24118436477413,567.462799981021,30.964667254850262,265,99.7,0.219,0.823,0.502,high,Meghalaya,West Garo Hills
25.503399860978078,90.20543328091368,683.9117472172089,31.380145884048776,246,40.3,0.412,0.816,0.422,moderate,Meghalaya,West Garo Hills
25.48229749224384,90.21784123374637,631.9463084163498,23.25096146507799,287,28.1,0.121,0.694,0.38,moderate,Meghalaya,West Garo Hills
25.524139636510004,90.20645200959216,593.8500330998263,42.95317551890214,3,47.9,0.225,0.587,0.508,high,Meghalaya,West Garo Hills
25.537566302709745,90.25376636752532,612.6113959253735,28.531906407057892,53,64.4,0.203,0.567,0.426,moderate,Meghalaya,West Garo Hills
25.528686297985143,90.23410931582475,742.0895473343546,27.99481506731531,279,-6.0,0.447,0.502,0.316,moderate,Meghalaya,West Garo Hills
25.522042278960242,90.22786205081579,677.3837223647689,29.374956285662456,336,47.3,0.606,0.346,0.513,high,Meghalaya,West Garo Hills
25.497590416713766,90.2220241682538,703.9204765169769,32.91857100761429,188,52.1,0.579,0.519,0.382,moderate,Meghalaya,West Garo Hills
25.495767893965606,90.23049124039166,704.4116570404053,29.96622498813271,288,35.2,0.27,0.527,0.304,moderate,Meghalaya,West Garo Hills
25.502058811320595,90.20189785484632,689.2152136041722,26.44544520909805,71,19.6,0.527,0.763,0.377,moderate,Meghalaya,West Garo Hills
25.489340663649426,90.25068191556382,603.6957457230474,28.906723613184145,268,2.9,0.448,0.479,0.604,high,Meghalaya,West Garo Hills
25.51049920742672,90.20213108937695,630.924985399731,20.4201697863287,142,41.7,0.434,0.472,0.323,moderate,Meghalaya,West Garo Hills
25.526240714185366,90.20052981892614,716.3480327430782,27.409549864723193,92,59.6,0.185,0.6,0.356,moderate,Meghalaya,West Garo Hills
25.52616424385889,90.23285968911634,694.4316252779988,27.715031011626408,316,-11.0,0.242,0.579,0.125,low,Meghalaya,West Garo Hills
25.517393950968152,90.24939395095375,574.5909737865827,29.02682222582496,165,55.4,0.351,0.79,0.409,moderate,Meghalaya,West Garo Hills
25.517603083925472,90.26274859092639,698.530006106347,38.378111796607875,215,55.3,-0.022,0.638,0.168,low,Meghalaya,West Garo Hills
25.513991175456034,90.19841201242895,600.2693128622116,34.01561363445312,15,59.5,0.375,0.55,0.444,moderate,Meghalaya,West Garo Hills
25.54005587377533,90.21817503041987,661.8480938306064,32.6258705309449,224,73.4,0.339,0.504,0.349,moderate,Meghalaya,West Garo Hills
25.479231574308642,90.21369993328284,659.4985097911251,29.56997441524763,342,40.7,0.303,0.542,0.259,moderate,Meghalaya,West Garo Hills
25.517956415960192,90.19438053355573,680.0723706671874,25.566894445838063,349,56.4,0.422,0.56,0.427,moderate,Meghalaya,West Garo Hills
25.526866859180057,90.19740998475794,604.0482382447456,29.765355320035383,316,41.7,0.073,0.44,0.24,low,Meghalaya,West Garo Hills
25.48530129995067,90.19113104313139,626.3427148682754,27.902122719608133,264,97.5,0.227,0.601,0.356,moderate,Meghalaya,West Garo Hills
25.507065664018352,90.23244263127745,755.2409423297429,24.880378431702052,128,45.5,0.472,0.575,0.54,high,Meghalaya,West Garo Hills
25.508140912412387,90.24402612558227,653.2620422441512,35.02986181869267,312,28.2,0.49,0.611,0.329,moderate,Meghalaya,West Garo Hills
25.531310773415655,90.2344816573764,683.9212319907717,27.06209644016602,15,19.7,0.4,0.767,0.374,moderate,Meghalaya,West Garo Hills
25.52658843249484,90.22492856534356,668.2119772319993,24.916134274025687,339,80.7,0.432,0.646,0.66,high,Meghalaya,West Garo Hills
25.48873349710022,90.20928113007378,696.2039590445244,21.18772439464249,177,59.2,0.372,0.279,0.45,moderate,Meghalaya,West Garo Hills
25.53614661576597,90.23228297070575,687.4975875649883,27.692452293933385,21,122.9,0.356,0.382,0.477,moderate,Meghalaya,West Garo Hills
25.479460662239696,90.22489517684704,675.6496606270512,26.481343800037955,28,77.9,0.507,0.572,0.569,high,Meghalaya,West Garo Hills
25.491962225755707,90.24085479483479,706.9931751000909,29.650781155523585,198,101.6,0.443,0.618,0.637,high,Meghalaya,West Garo Hills
25.527915507734722,90.23634913697131,763.5725562917958,20.43324472271643,188,54.6,0.17,0.407,0.425,moderate,Meghalaya,West Garo Hills
25.516380849292492,90.22155304467734,578.5943903290935,33.34091904171242,274,33.6,0.51,0.646,0.346,moderate,Meghalaya,West Garo Hills
25.51706147482867,90.21262492694933,672.0726394127523,31.255378815757496,22,-33.7,0.209,0.788,0.188,low,Meghalaya,West Garo Hills
25.527815276690184,90.23465931232055,609.8961854733169,22.887848791225842,39,34.0,0.587,0.96,0.142,low,Meghalaya,West Garo Hills
25.48634559447822,90.25476013442555,664.666192518165,36.76440641253019,187,50.0,0.588,0.306,0.47,moderate,Meghalaya,West Garo Hills
25.510598054782893,90.25075198863253,633.3440561540484,28.963937407940403,210,54.7,0.277,0.446,0.297,moderate,Meghalaya,West Garo Hills
25.54955918415374,90.26143977651878,660.0391199272357,37.167878962284114,107,38.5,0.199,0.531,0.407,moderate,Meghalaya,West Garo Hills
25.516013518539772,90.2414522012245,661.0126299123751,16.68271687764535,10,84.6,0.568,0.56,0.478,moderate,Meghalaya,West Garo Hills
25.517917344670927,90.2125651843749,637.5316088279204,35.744885973367936,253,42.1,0.4,0.524,0.486,moderate,Meghalaya,West Garo Hills
25.49267199020204,90.24019873538002,578.041556226398,27.51019241789631,16,79.3,0.417,0.45,0.499,moderate,Meghalaya,West Garo Hills
25.549437244181476,90.19185329235744,726.1760077307645,23.992716501172744,302,23.2,0.364,0.753,0.344,moderate,Meghalaya,West Garo Hills
25.537228755629563,90.19389857063456,725.2700528896754,25.374896760973108,55,51.5,0.435,0.518,0.278,moderate,Meghalaya,West Garo Hills
25.538701434812342,90.21858472849938,579.2600328932422,32.669849733772345,265,-19.9,0.278,0.663,0.193,low,Meghalaya,West Garo Hills
25.51722676580141,90.26354154401426,635.4788300610187,36.4344320590279,140,45.2,0.78,0.09,0.579,high,Meghalaya,West Garo Hills
25.492191537917083,90.23700407267778,602.6346891666348,34.6029136005168,334,69.5,0.458,0.419,0.442,moderate,Meghalaya,West Garo Hills
25.50723680614958,90.23414362342064,674.114630828736,34.02464310121382,225,65.2,0.209,0.688,0.472,moderate,Meghalaya,West Garo Hills
25.494783679572468,90.2128615200912,632.133780011963,28.02406815117186,312,58.2,0.402,0.415,0.543,high,Meghalaya,West Garo Hills
25.51754700118001,90.20490673721939,614.1003857690216,29.114423835188646,89,-20.4,0.282,0.442,0.277,moderate,Meghalaya,West Garo Hills
25.543491925787723,90.22727701687305,692.1558036587551,23.941254879704015,21,75.1,0.566,0.62,0.494,moderate,Meghalaya,West Garo Hills
25.51756209940566,90.21944229446191,704.6517069418956,20.95073049437092,276,29.6,0.364,0.995,0.217,low,Meghalaya,West Garo Hills
25.491551165291327,90.22827176886598,653.6282672736602,33.42481278884773,190,42.0,0.201,0.515,0.383,moderate,Meghalaya,West Garo Hills
25.51307694832059,90.22437626301254,613.016651308068,26.05736563286921,208,71.6,0.201,0.693,0.437,moderate,Meghalaya,West Garo Hills
25.532803470026618,90.22372887155768,642.7578985923374,31.7577503633715,302,73.2,0.313,0.667,0.39,moderate,Meghalaya,West Garo Hills
25.518593125120546,90.19662007524272,609.9709499503407,26.750445267830145,110,90.6,0.433,0.614,0.372,moderate,Meghalaya,West Garo Hills
25.516291610547288,90.19114159949154,771.2247513627666,25.492904221128835,114,21.3,0.537,0.503,0.33,moderate,Meghalaya,West Garo Hills
25.504134832350644,90.21753516886808,714.6232748312887,22.814241634451935,310,-46.3,0.19,0.383,0.066,low,Meghalaya,West Garo Hills
25.522569789944452,90.20571671277709,651.3996335667135,32.72892156967234,185,14.0,0.432,0.439,0.377,moderate,Meghalaya,West Garo Hills
25.466686396570125,90.23703143148134,632.800183750854,30.092658481745065,286,53.1,0.529,0.777,0.385,moderate,Meghalaya,West Garo Hills
25.494224619035965,90.22656747501864,565.1194318491052,25.048587192044323,64,-16.5,0.388,0.433,0.167,low,Meghalaya,West Garo Hills
25.500246717553278,90.19644052759296,662.9888641296434,24.61731996758647,60,70.1,0.349,0.739,0.333,moderate,Meghalaya,West Garo Hills
25.49085315809299,90.19452024902775,732.6686286906248,22.983645650713704,7,77.3,0.477,0.745,0.439,moderate,Meghalaya,West Garo Hills
25.504936033468486,90.22173729282986,714.6148532580874,22.07215778733866,12,65.6,0.535,0.573,0.302,moderate,Meghalaya,West Garo Hills
25.551782404512846,90.19880121545351,619.0670319494218,33.02073321280957,285,16.5,-0.023,0.753,0.379,moderate,Meghalaya,West Garo Hills
25.499810085811056,90.24343903538363,712.3679254772603,34.01412373164947,37,51.3,0.525,0.405,0.604,high,Meghalaya,West Garo Hills
25.47792185297846,90.23178425509428,636.0859765478447,34.52112576061361,68,48.0,0.26,0.404,0.417,moderate,Meghalaya,West Garo Hills
25.502524645414837,90.21932333630342,716.9668574225359,29.327774262493374,345,45.0,0.161,0.315,0.269,moderate,Meghalaya,West Garo Hills
25.47305029003264,90.19469994232226,684.4579025701903,31.402341351688214,174,32.7,0.282,0.384,0.406,moderate,Meghalaya,West Garo Hills
25.528744143514334,90.2128392563644,587.2121736484108,34.60119550487717,73,84.6,0.454,0.374,0.481,moderate,Meghalaya,West Garo Hills
25.499362618562678,90.22682752773933,681.5887925160254,26.018029268133088,177,119.8,0.494,0.73,0.434,moderate,Meghalaya,West Garo Hills
25.526401426388922,90.20911493225766,780.2737559161352,21.59024620143896,54,46.7,0.474,0.526,0.519,high,Meghalaya,West Garo Hills
25.53175442988329,90.19154764813888,756.3071712147015,30.845043023481548,276,89.5,0.298,0.615,0.508,high,Meghalaya,West Garo Hills
25.502893879102093,90.23189544592093,699.9237100640653,27.304027671465132,227,30.8,0.377,0.272,0.401,moderate,Meghalaya,West Garo Hills
25.503538605111963,90.18284217730648,600.0104637582137,30.820871251421867,134,-6.1,0.363,0.53,0.331,moderate,Meghalaya,West Garo Hills
25.549379490949324,90.21289081706642,648.7250095669144,25.455485711225386,38,63.9,0.442,0.51,0.589,high,Meghalaya,West Garo Hills
25.479462660826226,90.21720670294329,638.345697903898,24.811357940424752,19,33.4,0.558,0.515,0.544,high,Meghalaya,West Garo Hills
25.529988355440636,90.19530011175354,659.6772878091035,28.063072160849206,324,-13.6,0.542,0.586,0.216,low,Meghalaya,West Garo Hills
25.516456110970793,90.23296812609351,593.4516897621663,30.074467542748433,95,34.3,0.319,0.289,0.276,moderate,Meghalaya,West Garo Hills
25.696188533193585,94.09660381919001,1443.9860697323552,36.59982533420739,34,47.5,0.278,0.647,0.637,high,Nagaland,Kohima
25.648125574466242,94.08309444932252,1419.1369233993619,34.31789748430101,178,8.8,0.412,0.54,0.376,moderate,Nagaland,Kohima
25.66048727107278,94.12511720758202,1355.137716153894,37.83661884578032,200,6.3,0.422,0.604,0.47,moderate,Nagaland,Kohima
25.700074700337094,94.09875820125728,1448.5611834397394,31.80448949690791,228,19.3,0.292,0.52,0.47,moderate,Nagaland,Kohima
25.6544804589107,94.11751299370314,1418.4529212465538,29.618823837297978,247,29.8,0.597,0.675,0.543,high,Nagaland,Kohima
25.674134644153458,94.1114585731214,1465.2193148543936,46.52281186983054,209,82.1,0.147,0.366,0.424,moderate,Nagaland,Kohima
25.641836722663843,94.1222249815237,1355.2808985797787,43.55896939787721,137,97.9,0.496,0.54,0.685,high,Nagaland,Kohima
25.645212604154107,94.11317072057292,1487.9858151996698,32.63566403631715,320,29.0,0.41,0.52,0.422,moderate,Nagaland,Kohima
25.611121113101166,94.09648345795692,1492.3933478499282,37.645908822750364,360,110.6,0.652,0.489,0.626,high,Nagaland,Kohima
25.67169729190639,94.1127842809891,1302.430381388539,33.79137024030677,274,36.0,0.521,0.555,0.442,moderate,Nagaland,Kohima
25.644096253234075,94.12330933684119,1408.2611245716034,35.76505497455829,6,12.2,0.546,0.528,0.495,moderate,Nagaland,Kohima
25.64013951237039,94.1223813529938,1467.376496445983,40.5318545538251,117,55.9,0.407,0.615,0.472,moderate,Nagaland,Kohima
25.666112660940545,94.09062146185569,1369.0392228464707,42.39236517453871,138,19.0,0.232,0.794,0.397,moderate,Nagaland,Kohima
25.658160628847718,94.10458814400259,1441.1173549350315,30.760749668690124,77,57.7,0.354,0.316,0.508,high,Nagaland,Kohima
25.680826332869387,94.08149215787184,1370.4746533469056,40.73742165528329,154,83.0,0.513,0.331,0.712,high,Nagaland,Kohima
25.642272359143316,94.11156602029692,1552.847100979309,44.205105146634445,287,47.0,0.5,0.53,0.644,high,Nagaland,Kohima
25.611920616450302,94.15112414106628,1426.714499173998,24.823063851678626,279,45.6,0.521,0.498,0.389,moderate,Nagaland,Kohima
25.661492388721705,94.08702048890719,1420.2386336275183,37.34874720511373,159,42.7,0.239,0.52,0.428,moderate,Nagaland,Kohima
25.678039711582127,94.14357229922977,1406.154019774117,37.2426081136575,72,22.9,0.637,0.616,0.462,moderate,Nagaland,Kohima
25.659063123449418,94.10164455363855,1392.5276536102272,37.21299846014721,172,3.0,0.564,0.266,0.421,moderate,Nagaland,Kohima
25.669520889793407,94.09717755061783,1460.2899599818686,43.2185173862528,250,54.1,0.365,0.474,0.366,moderate,Nagaland,Kohima
25.652455922014937,94.08535784863422,1543.0249210845468,24.821522581572026,41,25.1,0.363,0.474,0.361,moderate,Nagaland,Kohima
25.68274087752846,94.11067165216075,1467.9576093120297,39.291997590359095,58,77.8,0.325,0.619,0.54,high,Nagaland,Kohima
25.625453712594428,94.11127293339653,1395.7040587620736,35.52799530285769,151,80.6,0.438,0.679,0.696,high,Nagaland,Kohima
25.656266732758915,94.12608994031562,1493.5096718659283,32.88031125261841,84,123.3,0.734,0.492,0.499,moderate,Nagaland,Kohima
25.653240730516057,94.0849902447087,1443.5658983504613,42.57447919483162,169,73.0,0.542,0.608,0.683,high,Nagaland,Kohima
25.6214267692012,94.10286106133208,1495.7844420951726,37.31995939315608,76,92.9,0.294,0.599,0.499,moderate,Nagaland,Kohima
25.661382621977182,94.11703181186876,1422.4453551311192,37.573779004456554,319,-43.3,0.488,0.783,0.295,moderate,Nagaland,Kohima
25.662824851226066,94.1364389823371,1480.01940887941,35.246064910616255,218,32.8,0.417,0.437,0.566,high,Nagaland,Kohima
25.657855277398877,94.13354872866047,1433.1732630935749,35.30887053701167,78,27.9,0.335,0.442,0.364,moderate,Nagaland,Kohima
25.67560576157171,94.12597388190667,1413.8449541815933,33.120990994448775,294,66.7,0.463,0.634,0.636,high,Nagaland,Kohima
25.67912615013978,94.08710647335897,1414.0874885433118,37.504511362560606,118,55.5,0.201,0.504,0.637,high,Nagaland,Kohima
25.679386732117923,94.14365708174056,1396.7014317679523,46.527551981945244,26,63.1,0.396,0.578,0.452,moderate,Nagaland,Kohima
25.647643338543602,94.14056356380861,1446.8960941329515,41.98976682313412,197,85.5,0.606,0.399,0.661,high,Nagaland,Kohima
25.682647430763186,94.12146812708095,1450.7776704248438,39.936613573401196,324,42.4,0.265,0.619,0.359,moderate,Nagaland,Kohima
25.62338963942566,94.11079448067892,1418.7641207781055,31.131180871335673,222,73.7,0.195,0.653,0.37,moderate,Nagaland,Kohima
25.660995583074747,94.09032517588699,1382.4636457901065,40.1804743020362,97,39.2,0.323,0.747,0.279,moderate,Nagaland,Kohima
25.63576194870734,94.11729862968454,1487.0794485223382,37.15203524147029,48,36.1,0.463,0.55,0.452,moderate,Nagaland,Kohima
25.654437294909226,94.13716914654707,1412.2854975247724,33.08321308230006,356,106.6,0.223,0.526,0.562,high,Nagaland,Kohima
25.689844145185926,94.11464695695527,1376.760739297853,38.24725680699647,232,43.2,0.285,0.733,0.473,moderate,Nagaland,Kohima
25.660570662481465,94.10337791603723,1548.2560104051506,38.909940512890614,78,16.1,0.41,0.727,0.281,moderate,Nagaland,Kohima
25.663683529059334,94.09988773987939,1370.193203388067,39.74249221356046,160,44.8,0.31,0.587,0.417,moderate,Nagaland,Kohima
25.655833688860003,94.10619177392682,1494.612820689777,28.714296320994777,162,80.8,0.508,0.648,0.549,high,Nagaland,Kohima
25.65634544355616,94.11111695085157,1417.4446308520517,32.54205491858933,341,64.6,0.345,0.789,0.463,moderate,Nagaland,Kohima
25.657495726581974,94.10029672497637,1406.3679633600502,38.39775921409755,101,44.7,0.352,0.63,0.349,moderate,Nagaland,Kohima
25.674699034003876,94.10235313189189,1420.7658366012013,36.07063488072627,238,38.4,0.257,0.36,0.305,moderate,Nagaland,Kohima
25.66509095238184,94.11441464119474,1439.8939019551103,33.82191930774654,302,7.9,0.304,0.397,0.349,moderate,Nagaland,Kohima
25.644220447390076,94.09166793785691,1529.8504687593559,28.648904950209648,157,45.8,0.378,0.561,0.481,moderate,Nagaland,Kohima
25.65899107190452,94.09793344244848,1517.875116112336,39.57270631555982,91,72.4,0.216,0.63,0.445,moderate,Nagaland,Kohima
25.656696689017163,94.12179535026344,1482.416913582825,36.49697056737858,225,43.0,0.59,0.306,0.628,high,Nagaland,Kohima
25.64486099965972,94.09159899456994,1379.8253979881906,30.077167624249242,18,46.8,0.573,0.428,0.479,moderate,Nagaland,Kohima
25.679917165517764,94.10776320238517,1397.9894828320075,30.990148923315544,147,87.8,0.338,0.659,0.642,high,Nagaland,Kohima
25.66099689001272,94.10021133659913,1449.6636198755132,33.177180580964404,239,62.3,0.624,0.268,0.575,high,Nagaland,Kohima
25.636427172676633,94.11208187275759,1415.4877205120106,42.77492128957425,337,45.4,0.738,0.339,0.547,high,Nagaland,Kohima
25.66031639725538,94.1067567128377,1404.2521271866751,39.13959446265088,331,43.3,0.379,0.486,0.337,moderate,Nagaland,Kohima
25.626631623078474,94.09892374819128,1379.786530846053,39.5887706928022,303,65.8,0.345,0.494,0.555,high,Nagaland,Kohima
25.658287267447278,94.12792933716631,1404.4874734452487,43.41359295068402,153,21.5,0.326,0.321,0.546,high,Nagaland,Kohima
25.667164549714915,94.10436324958397,1408.6041953240795,38.778526950376346,295,116.8,0.486,0.585,0.862,critical,Nagaland,Kohima
25.697827008801582,94.07470942376055,1475.1367984122048,35.831175109135366,290,44.1,0.421,0.212,0.491,moderate,Nagaland,Kohima
25.6755067196786,94.10541065135541,1452.9245132640183,28.05297669423647,234,50.2,0.321,0.36,0.706,high,Nagaland,Kohima
25.66666422837268,94.12373131719393,1483.449029735765,46.05265088641623,223,23.5,0.501,0.496,0.399,moderate,Nagaland,Kohima
25.642565279931773,94.12478497171232,1412.3780769257532,41.67119339795657,351,69.0,0.46,0.434,0.366,moderate,Nagaland,Kohima
25.644076382264622,94.11199198285325,1486.9243364180954,34.531931039432784,162,33.7,0.464,0.406,0.494,moderate,Nagaland,Kohima
25.672348953557876,94.07928215162318,1399.4799984764807,39.28278652198366,36,51.3,0.32,0.597,0.253,moderate,Nagaland,Kohima
25.668028449885767,94.10034942399946,1448.4164865452226,41.72205241499529,256,24.5,0.583,0.584,0.46,moderate,Nagaland,Kohima
25.651948800682447,94.09996080379113,1457.087163000116,40.186131773865355,222,68.3,0.215,0.554,0.26,moderate,Nagaland,Kohima
25.64736627667409,94.13641401902674,1405.397184386231,37.471607238775654,215,74.6,0.481,0.587,0.596,high,Nagaland,Kohima
25.664980444019726,94.0912979983173,1436.0637366542494,29.740058975684907,207,63.0,0.537,0.479,0.537,high,Nagaland,Kohima
25.64217115091647,94.12327026309899,1317.6558824833794,38.10310620433212,205,51.6,0.378,0.468,0.608,high,Nagaland,Kohima
25.685672473823267,94.13275888882711,1493.495129063226,33.7803314158717,242,41.1,0.424,0.33,0.566,high,Nagaland,Kohima
25.667683874445128,94.12754443917022,1450.0989589419582,26.91237894765721,40,36.3,0.119,0.622,0.383,moderate,Nagaland,Kohima
25.670435424428653,94.1432487366947,1436.2820816028352,31.54547567422987,24,65.9,0.51,0.733,0.464,moderate,Nagaland,Kohima
25.684321998320137,94.11697072068999,1408.1220390455105,40.85462172236085,345,41.7,0.409,0.662,0.374,moderate,Nagaland,Kohima
25.656260287459638,94.1115436641562,1411.875379822715,43.34096065505389,305,34.1,0.666,0.459,0.496,moderate,Nagaland,Kohima
25.669803753720604,94.1306686370172,1463.6320756594862,38.98939958812954,252,87.2,0.557,0.402,0.583,high,Nagaland,Kohima
25.659985088523708,94.1459506814676,1485.3082805232443,30.006920839501543,268,28.2,0.45,0.776,0.399,moderate,Nagaland,Kohima
25.633796578121803,94.08824996707995,1452.832143410621,34.86684029256569,262,42.2,0.382,0.531,0.49,moderate,Nagaland,Kohima
25.654838662611024,94.11059062071969,1480.6682426612088,35.817711183688644,334,62.1,0.392,0.774,0.409,moderate,Nagaland,Kohima
25.665645298291906,94.0835559007336,1513.1031522496717,36.77928842479626,276,49.4,0.339,0.881,0.3,moderate,Nagaland,Kohima
25.62526404476005,94.11432779091689,1367.5389027526571,40.19836982582298,95,63.7,0.311,0.594,0.395,moderate,Nagaland,Kohima
25.651642574639688,94.09423669387671,1435.8864573880082,37.53527801817937,212,42.5,0.621,0.29,0.403,moderate,Nagaland,Kohima
25.652614338703607,94.10182291357722,1456.3755475629964,44.75831947076513,113,36.8,0.3,0.292,0.503,high,Nagaland,Kohima
25.63443528591429,94.0937052084529,1420.430037431526,41.368148139947266,285,72.8,0.448,0.484,0.362,moderate,Nagaland,Kohima
25.626588674572975,94.1164028578537,1462.9344994061128,44.499054046027595,344,77.3,0.411,0.457,0.637,high,Nagaland,Kohima
25.678932614178866,94.1195475573631,1464.7333621091836,36.80331801913771,271,26.5,0.497,0.446,0.355,moderate,Nagaland,Kohima
25.686124796705542,94.11377263091367,1467.2553876694199,41.03190749243455,220,33.0,0.491,0.46,0.613,high,Nagaland,Kohima
25.65633990377522,94.04815293414175,1400.0095143074568,41.38335847258118,193,6.0,0.529,0.551,0.338,moderate,Nagaland,Kohima
25.684579044432983,94.10731447106093,1456.7635862419427,39.652560444095776,205,4.3,0.218,0.636,0.386,moderate,Nagaland,Kohima
25.652407531498056,94.14235105908134,1393.5261462443289,31.60639022399654,351,23.4,0.357,0.615,0.624,high,Nagaland,Kohima
25.627752157008892,94.13341789721588,1388.1966067921276,37.18122309115371,230,99.2,0.337,0.473,0.689,high,Nagaland,Kohima
25.674922984960364,94.07884942739986,1401.8489407914255,30.696741046065494,50,83.7,0.654,0.54,0.606,high,Nagaland,Kohima
25.64041527634807,94.08759952013091,1488.8103234293512,42.31874647096447,41,17.6,0.546,0.702,0.415,moderate,Nagaland,Kohima
25.658609663412967,94.13455931652538,1422.5018828408272,37.3833704430865,189,10.5,0.257,0.675,0.332,moderate,Nagaland,Kohima
25.645534483908325,94.10766786123929,1491.2960427147104,34.130506588997065,122,90.3,0.429,0.587,0.469,moderate,Nagaland,Kohima
25.647284653344204,94.14947525442933,1458.838513941667,42.35880887508729,125,82.0,0.715,0.667,0.556,high,Nagaland,Kohima
25.63079551898472,94.11547769896305,1475.5666870868104,27.99972425650931,81,36.8,0.251,0.555,0.488,moderate,Nagaland,Kohima
