latitude,longitude,district,elevation,slope,aspect,month,rainfall_daily,rainfall_7day,ndvi,soil_moisture,distance_to_road,land_cover,landslide
23.7148,92.7343,Aizawl,1231.6,49.8,252,3,17.5,117.2,0.346,0.378,417.8,urban,0
23.6716,92.704,Aizawl,1179.2,51.6,290,3,8.1,54.3,0.369,0.287,417.8,bare,1
23.7264,92.7233,Aizawl,1084.2,53.9,104,3,11.0,92.0,0.372,0.382,417.8,forest,1
23.7657,92.7272,Aizawl,853.5,48.1,294,3,11.7,80.2,0.321,0.277,417.8,forest,0
23.6876,92.701,Aizawl,977.1,60,118,3,8.8,64.1,0.314,0.38,417.8,grassland,1
23.7335,92.7477,Aizawl,1060.0,55.1,145,3,21.0,166.6,0.361,0.341,417.8,grassland,1
23.7081,92.7283,Aizawl,1026.8,41.5,107,3,20.3,155.1,0.33,0.348,417.8,grassland,1
23.7244,92.7599,Aizawl,1076.5,55.6,191,3,14.6,94.4,0.317,0.296,417.8,urban,0
23.7401,92.7159,Aizawl,1139.1,55.0,111,3,20.4,143.6,0.36,0.297,417.8,urban,1
23.7061,92.7119,Aizawl,1264.8,46.2,294,3,8.3,63.9,0.234,0.332,417.8,urban,1
23.7316,92.7369,Aizawl,1072.9,54.8,222,3,12.5,75.5,0.336,0.381,417.8,urban,1
23.7142,92.6912,Aizawl,902.5,48.7,314,3,16.9,123.4,0.289,0.374,417.8,bare,0
23.7379,92.6829,Aizawl,1150.7,57.4,65,3,17.2,138.9,0.407,0.339,417.8,grassland,1
23.7386,92.7104,Aizawl,887.1,56.4,96,3,22.2,153.5,0.389,0.323,417.8,agriculture,0
23.74,92.7341,Aizawl,1200.6,55.3,177,3,8.6,54.8,0.365,0.329,417.8,bare,1
23.744,92.7194,Aizawl,1119.0,52.3,152,3,11.7,80.1,0.51,0.272,417.8,urban,1
23.7489,92.7191,Aizawl,1039.0,44.5,104,3,21.7,124.2,0.404,0.284,417.8,urban,1
23.7244,92.7033,Aizawl,1185.0,42.1,94,3,9.8,64.7,0.329,0.347,417.8,urban,1
23.7341,92.7704,Aizawl,860.2,46.1,113,3,14.7,95.0,0.331,0.306,417.8,forest,1
23.7351,92.7244,Aizawl,967.3,50.7,122,3,8.5,64.6,0.355,0.291,417.8,urban,1
23.7484,92.6952,Aizawl,1021.2,49.1,140,3,21.3,120.0,0.435,0.296,417.8,forest,1
23.7121,92.7267,Aizawl,1169.4,50.5,15,3,16.5,112.9,0.314,0.365,417.8,agriculture,1
23.7216,92.723,Aizawl,993.5,50.7,50,3,12.2,85.2,0.387,0.295,417.8,forest,1
23.7593,92.7095,Aizawl,1048.3,60,172,3,17.3,143.1,0.402,0.362,417.8,forest,1
23.7376,92.6774,Aizawl,1109.9,48.2,122,3,20.6,148.3,0.406,0.282,417.8,agriculture,1
23.7429,92.7252,Aizawl,974.0,45.2,140,3,19.2,153.4,0.327,0.326,417.8,agriculture,1
23.747,92.6871,Aizawl,1107.5,47.0,262,3,16.1,119.4,0.353,0.258,417.8,forest,0
23.7406,92.715,Aizawl,978.2,44.1,77,3,13.5,104.0,0.447,0.325,417.8,forest,1
23.7255,92.7382,Aizawl,956.0,47.6,317,3,20.6,172.7,0.3,0.27,417.8,grassland,1
23.7111,92.7428,Aizawl,1097.3,44.3,99,3,19.4,155.7,0.323,0.378,417.8,urban,1
23.7446,92.7169,Aizawl,854.6,53.9,55,3,17.6,119.8,0.348,0.375,417.8,agriculture,1
23.7123,92.741,Aizawl,1036.8,51.8,8,3,21.5,167.2,0.431,0.317,417.8,grassland,0
23.7531,92.6971,Aizawl,995.3,42.2,157,4,34.5,281.9,0.456,0.396,417.8,bare,1
23.7358,92.7317,Aizawl,1136.5,46.3,14,4,22.7,153.6,0.36,0.445,417.8,forest,1
23.7174,92.7097,Aizawl,994.6,50.5,283,4,34.2,193.9,0.374,0.403,417.8,grassland,1
23.7379,92.7231,Aizawl,1056.9,54.6,97,4,18.9,140.4,0.364,0.361,417.8,grassland,1
23.7013,92.6734,Aizawl,1018.3,45.0,340,4,32.8,242.2,0.487,0.369,417.8,grassland,1
23.7294,92.7191,Aizawl,1084.0,45.0,159,4,17.0,130.5,0.393,0.391,417.8,urban,0
23.7154,92.7288,Aizawl,1212.0,53.2,345,4,27.4,176.7,0.407,0.39,417.8,agriculture,1
23.7418,92.696,Aizawl,1014.8,57.2,269,4,36.1,260.3,0.482,0.338,417.8,bare,1
23.7431,92.7093,Aizawl,1099.2,55.8,232,4,29.2,195.2,0.374,0.406,417.8,urban,1
23.7032,92.698,Aizawl,1090.0,52.5,135,4,34.4,283.1,0.412,0.443,417.8,bare,1
23.7453,92.7374,Aizawl,1255.9,52.1,343,4,31.0,247.2,0.441,0.358,417.8,forest,1
23.6703,92.7273,Aizawl,1044.4,51.8,31,4,18.4,107.0,0.456,0.37,417.8,forest,1
23.7352,92.6994,Aizawl,1170.0,54.0,191,4,30.2,239.9,0.376,0.347,417.8,agriculture,1
23.7082,92.7262,Aizawl,1212.1,49.0,275,4,22.9,132.9,0.461,0.412,417.8,bare,0
23.7291,92.6782,Aizawl,824.0,42.4,68,4,36.9,266.8,0.494,0.33,417.8,agriculture,0
23.7283,92.7113,Aizawl,1092.1,50.7,172,4,21.7,161.7,0.383,0.414,417.8,forest,1
23.7202,92.7245,Aizawl,1070.6,60,263,4,35.3,216.2,0.422,0.38,417.8,forest,1
23.7355,92.6945,Aizawl,996.3,50.5,263,4,24.5,201.8,0.402,0.306,417.8,agriculture,1
23.7577,92.7414,Aizawl,1000.8,47.2,172,4,23.3,136.4,0.306,0.36,417.8,forest,0
23.7186,92.726,Aizawl,1232.8,50.8,26,4,17.1,124.1,0.358,0.42,417.8,urban,1
23.7236,92.7236,Aizawl,1065.8,51.8,331,4,28.8,204.8,0.332,0.42,417.8,bare,1
23.7452,92.7291,Aizawl,1028.3,60,340,4,16.5,112.3,0.357,0.368,417.8,bare,1
23.7113,92.6877,Aizawl,1096.4,47.2,98,4,13.1,92.0,0.433,0.42,417.8,bare,1
23.7048,92.7121,Aizawl,1189.9,52.5,172,4,20.3,122.4,0.284,0.357,417.8,bare,1
23.7148,92.7118,Aizawl,1096.7,50.8,254,4,22.1,166.8,0.393,0.359,417.8,grassland,1
23.754,92.7329,Aizawl,940.4,46.9,150,4,17.1,129.4,0.406,0.431,417.8,bare,1
23.7292,92.7493,Aizawl,1009.0,49.7,44,4,19.6,111.9,0.324,0.438,417.8,agriculture,1
23.7763,92.6928,Aizawl,1171.1,53.5,190,4,23.1,169.4,0.389,0.326,417.8,agriculture,1
23.7342,92.7183,Aizawl,945.1,52.6,163,4,27.3,165.3,0.415,0.35,417.8,agriculture,1
23.6943,92.7027,Aizawl,1202.0,53.5,319,4,14.5,116.1,0.326,0.434,417.8,urban,1
23.7626,92.7131,Aizawl,1122.1,57.0,123,4,37.5,235.1,0.468,0.388,417.8,grassland,1
23.7092,92.7322,Aizawl,1004.9,46.4,175,4,24.0,178.8,0.435,0.34,417.8,forest,0
23.7391,92.715,Aizawl,1033.4,52.3,91,4,31.5,201.0,0.428,0.333,417.8,bare,1
23.6963,92.707,Aizawl,1089.4,53.7,103,4,21.7,172.1,0.393,0.415,417.8,urban,1
23.7156,92.7228,Aizawl,1080.2,50.2,46,4,19.6,162.2,0.446,0.398,417.8,bare,0
23.7481,92.6962,Aizawl,1055.9,50.6,350,4,18.5,137.2,0.364,0.418,417.8,forest,1
23.711,92.6947,Aizawl,1249.6,48.1,264,4,34.1,201.6,0.477,0.371,417.8,bare,0
23.6794,92.7278,Aizawl,1102.9,50.4,133,4,19.6,130.5,0.273,0.346,417.8,grassland,1
23.7195,92.7261,Aizawl,1226.8,49.0,354,4,27.1,188.3,0.418,0.32,417.8,forest,0
23.7284,92.7283,Aizawl,1107.2,50.2,219,4,18.0,136.2,0.415,0.353,417.8,agriculture,1
23.7544,92.7249,Aizawl,889.7,51.6,185,4,16.0,132.8,0.396,0.42,417.8,grassland,1
23.7479,92.7599,Aizawl,1040.0,46.2,328,4,36.2,258.1,0.469,0.381,417.8,agriculture,1
23.7264,92.7292,Aizawl,1095.5,56.5,287,4,28.7,169.2,0.44,0.326,417.8,agriculture,0
23.7034,92.7108,Aizawl,971.6,48.8,144,4,35.5,230.7,0.306,0.416,417.8,agriculture,1
23.7453,92.698,Aizawl,1247.4,48.1,17,4,23.7,159.1,0.446,0.357,417.8,bare,1
23.7377,92.7172,Aizawl,1003.4,48.1,189,4,20.2,131.9,0.434,0.413,417.8,grassland,1
23.7265,92.7123,Aizawl,1111.4,53.1,314,4,30.0,213.5,0.43,0.419,417.8,urban,1
23.7391,92.7149,Aizawl,974.4,47.9,128,4,34.9,217.1,0.337,0.345,417.8,bare,1
23.7449,92.7277,Aizawl,1200.7,50.7,90,4,31.7,207.6,0.459,0.306,417.8,forest,1
23.7028,92.7259,Aizawl,1205.3,52.9,127,4,15.8,102.0,0.377,0.344,417.8,forest,1
23.7139,92.7265,Aizawl,1109.6,40.2,74,5,66.7,502.7,0.417,0.414,417.8,urban,1
23.692,92.7235,Aizawl,1097.5,47.3,245,5,34.3,257.9,0.42,0.444,417.8,grassland,1
23.7286,92.7057,Aizawl,1121.3,54.0,66,5,48.0,367.6,0.434,0.533,417.8,forest,0
23.7269,92.7562,Aizawl,1019.4,55.1,247,5,42.1,262.7,0.452,0.461,417.8,urban,1
23.7084,92.7392,Aizawl,1069.0,58.2,156,5,48.8,314.4,0.43,0.485,417.8,forest,1
23.7542,92.698,Aizawl,890.3,56.0,36,5,33.9,251.3,0.418,0.388,417.8,urban,0
23.7442,92.7049,Aizawl,1145.8,51.6,168,5,66.3,394.2,0.465,0.433,417.8,agriculture,1
23.7385,92.7222,Aizawl,903.5,51.4,184,5,44.5,270.1,0.384,0.427,417.8,grassland,1
23.7188,92.6814,Aizawl,1158.4,54.5,13,5,36.6,274.4,0.362,0.405,417.8,urban,1
23.7093,92.7328,Aizawl,1066.6,53.0,335,5,41.9,294.6,0.501,0.439,417.8,bare,1
23.7364,92.6961,Aizawl,979.6,60,7,5,48.2,302.9,0.421,0.396,417.8,bare,0
23.7539,92.7594,Aizawl,1064.3,45.7,247,5,33.8,246.2,0.431,0.443,417.8,urban,1
23.7324,92.7259,Aizawl,1060.3,53.2,237,5,50.4,318.1,0.443,0.472,417.8,urban,1
23.7162,92.7164,Aizawl,971.6,51.5,44,5,22.6,153.3,0.47,0.382,417.8,forest,0
23.7089,92.7556,Aizawl,941.4,44.9,260,5,49.7,351.5,0.391,0.394,417.8,urban,1
23.7393,92.7356,Aizawl,1114.4,49.0,345,5,23.7,146.3,0.455,0.41,417.8,bare,0
23.7328,92.7064,Aizawl,1112.2,55.9,70,5,67.1,437.2,0.461,0.514,417.8,forest,1
23.74,92.7008,Aizawl,1005.3,46.7,328,5,63.5,377.2,0.393,0.532,417.8,grassland,0
23.7292,92.7395,Aizawl,976.4,51.3,60,5,46.2,387.1,0.511,0.37,417.8,forest,1
23.7214,92.7237,Aizawl,1008.7,41.1,295,5,47.4,277.6,0.371,0.412,417.8,agriculture,0
23.7176,92.757,Aizawl,1149.7,53.0,126,5,24.5,145.5,0.347,0.399,417.8,grassland,1
23.6979,92.7293,Aizawl,1207.8,42.9,256,5,48.4,340.0,0.424,0.369,417.8,bare,0
23.726,92.6842,Aizawl,1116.9,54.1,127,5,47.8,386.8,0.519,0.458,417.8,bare,1
23.7331,92.7222,Aizawl,1082.6,41.8,326,5,62.9,497.8,0.441,0.387,417.8,agriculture,1
23.7525,92.7424,Aizawl,1166.0,51.2,73,5,38.7,294.7,0.464,0.471,417.8,urban,1
23.7116,92.7049,Aizawl,1232.7,60,321,5,24.5,143.0,0.467,0.37,417.8,agriculture,0
23.7324,92.7044,Aizawl,1076.2,55.5,108,5,27.4,153.9,0.42,0.403,417.8,agriculture,1
23.74,92.7133,Aizawl,1110.4,52.7,246,5,53.5,315.1,0.374,0.508,417.8,forest,1
23.7372,92.7219,Aizawl,1148.8,47.3,107,5,24.0,160.6,0.598,0.532,417.8,urban,1
23.7307,92.7223,Aizawl,947.7,44.4,277,5,55.2,375.5,0.416,0.419,417.8,forest,0
23.7401,92.7055,Aizawl,1163.5,54.3,341,5,66.2,463.6,0.35,0.47,417.8,bare,1
23.7463,92.7619,Aizawl,946.4,47.2,326,5,38.6,282.6,0.49,0.493,417.8,urban,1
23.7564,92.7192,Aizawl,899.1,59.0,169,5,24.0,176.0,0.408,0.496,417.8,bare,1
23.7316,92.729,Aizawl,1215.1,51.7,252,5,45.9,329.5,0.415,0.533,417.8,grassland,1
23.6841,92.7167,Aizawl,1226.9,48.1,258,5,34.3,278.0,0.553,0.415,417.8,forest,1
23.732,92.6977,Aizawl,1033.7,50.7,273,5,32.4,253.2,0.492,0.496,417.8,agriculture,1
23.7496,92.6979,Aizawl,1070.0,51.5,196,5,62.4,471.2,0.34,0.455,417.8,bare,1
23.7434,92.7177,Aizawl,1129.5,46.1,73,5,64.7,472.3,0.321,0.404,417.8,grassland,1
23.7426,92.7011,Aizawl,936.3,55.7,103,5,51.9,349.5,0.421,0.536,417.8,bare,1
23.7095,92.7402,Aizawl,1126.2,45.0,143,5,31.8,228.0,0.415,0.48,417.8,grassland,0
23.7315,92.7218,Aizawl,948.7,59.7,260,5,28.1,166.6,0.38,0.401,417.8,urban,1
23.691,92.7592,Aizawl,987.5,46.4,171,5,28.0,203.4,0.486,0.48,417.8,forest,0
23.7191,92.7232,Aizawl,1221.4,46.4,300,5,30.2,212.0,0.493,0.5,417.8,agriculture,1
23.7528,92.7282,Aizawl,1198.4,51.7,167,5,60.5,378.4,0.337,0.47,417.8,agriculture,1
23.7212,92.7181,Aizawl,1144.8,46.5,56,5,38.0,256.0,0.394,0.437,417.8,grassland,1
23.7138,92.6984,Aizawl,1185.6,43.5,22,5,58.1,473.9,0.448,0.53,417.8,forest,1
23.7347,92.7402,Aizawl,1025.5,50.3,249,5,24.7,155.1,0.525,0.454,417.8,agriculture,1
23.7409,92.7303,Aizawl,1273.1,54.7,217,5,60.4,507.3,0.35,0.383,417.8,bare,1
23.7177,92.7221,Aizawl,1190.2,48.5,169,5,48.1,304.4,0.48,0.431,417.8,grassland,0
23.7399,92.6856,Aizawl,912.3,54.2,193,5,23.7,185.1,0.53,0.535,417.8,forest,1
23.7479,92.7384,Aizawl,907.3,54.7,136,6,164.1,1315.5,0.46,0.836,417.8,grassland,1
23.6869,92.7646,Aizawl,1080.2,49.0,133,6,70.5,472.9,0.472,0.752,417.8,agriculture,1
23.7246,92.7231,Aizawl,1156.7,52.3,149,6,157.0,1224.6,0.426,0.653,417.8,bare,1
23.7062,92.7052,Aizawl,1161.4,55.2,212,6,132.1,1068.7,0.485,0.856,417.8,bare,1
23.7228,92.7396,Aizawl,1163.6,54.7,352,6,132.3,841.4,0.46,0.762,417.8,bare,1
23.7216,92.7282,Aizawl,1140.4,57.3,333,6,169.7,1417.6,0.382,0.631,417.8,forest,1
23.7248,92.684,Aizawl,1186.7,58.3,187,6,128.3,900.4,0.502,0.854,417.8,agriculture,1
23.6929,92.7085,Aizawl,1221.8,48.8,249,6,109.3,766.5,0.418,0.831,417.8,agriculture,1
23.7242,92.7384,Aizawl,964.9,45.5,145,6,143.0,1199.5,0.338,0.784,417.8,bare,1
23.7548,92.7473,Aizawl,1094.2,55.3,16,6,60.0,353.2,0.485,0.783,417.8,urban,1
23.7524,92.7068,Aizawl,981.6,49.4,60,6,115.2,913.7,0.443,0.725,417.8,forest,1
23.7712,92.7245,Aizawl,914.2,40.9,137,6,130.8,892.4,0.523,0.687,417.8,grassland,1
23.7068,92.7187,Aizawl,1168.6,50.4,141,6,79.6,591.6,0.462,0.72,417.8,grassland,1
23.7727,92.7255,Aizawl,1130.7,46.8,256,6,168.1,1219.3,0.528,0.641,417.8,grassland,1
23.7132,92.727,Aizawl,1296.8,45.2,215,6,89.7,667.6,0.425,0.583,417.8,forest,1
23.7403,92.6738,Aizawl,1122.0,50.8,171,6,110.9,673.4,0.399,0.777,417.8,urban,1
23.696,92.7256,Aizawl,1123.1,48.9,46,6,92.8,692.4,0.37,0.709,417.8,grassland,1
23.7519,92.7197,Aizawl,1108.0,51.5,17,6,134.9,827.9,0.483,0.629,417.8,bare,1
23.7103,92.7205,Aizawl,1142.4,41.3,215,6,117.4,889.1,0.48,0.834,417.8,forest,1
23.7416,92.7095,Aizawl,1183.2,57.4,11,6,162.5,1281.0,0.413,0.801,417.8,bare,1
23.7412,92.6886,Aizawl,1045.3,44.1,136,6,88.4,534.6,0.457,0.583,417.8,forest,1
23.7262,92.7339,Aizawl,1121.4,47.4,290,6,96.3,586.8,0.463,0.78,417.8,agriculture,1
23.7129,92.708,Aizawl,1162.7,47.6,293,6,136.4,939.6,0.531,0.744,417.8,agriculture,1
23.7326,92.7375,Aizawl,1142.8,60,152,6,177.7,1467.9,0.439,0.615,417.8,forest,1
23.7351,92.7102,Aizawl,1265.1,45.3,158,6,125.6,922.4,0.484,0.752,417.8,bare,1
23.728,92.7218,Aizawl,1088.3,52.6,138,6,151.3,1078.8,0.49,0.747,417.8,grassland,1
23.7583,92.7217,Aizawl,1161.9,48.7,202,6,149.9,1229.8,0.408,0.819,417.8,agriculture,1
23.7679,92.7246,Aizawl,1021.1,48.7,302,6,101.8,815.2,0.478,0.66,417.8,agriculture,1
23.708,92.7295,Aizawl,1183.3,60,141,6,71.7,483.9,0.504,0.747,417.8,agriculture,1
23.7255,92.7274,Aizawl,1241.2,49.4,194,6,108.3,752.4,0.464,0.581,417.8,grassland,1
23.7681,92.7093,Aizawl,888.9,49.7,350,6,145.0,1040.4,0.375,0.794,417.8,agriculture,1
23.7309,92.725,Aizawl,934.6,56.6,314,6,116.9,899.4,0.495,0.786,417.8,bare,1
23.7681,92.7111,Aizawl,857.2,45.5,195,6,165.4,1012.0,0.426,0.716,417.8,urban,1
23.72,92.7287,Aizawl,1091.9,51.9,229,6,77.6,450.3,0.486,0.609,417.8,urban,1
23.731,92.7438,Aizawl,917.2,49.9,296,6,84.9,679.5,0.522,0.609,417.8,bare,1
23.7569,92.7273,Aizawl,1050.9,47.2,92,6,76.4,552.3,0.435,0.728,417.8,grassland,1
23.7307,92.7142,Aizawl,1131.3,50.1,251,6,177.2,1208.5,0.471,0.591,417.8,urban,1
23.7218,92.7074,Aizawl,1047.3,57.3,332,6,115.1,756.4,0.456,0.616,417.8,grassland,1
23.7399,92.7103,Aizawl,912.6,47.8,120,6,108.8,641.0,0.292,0.725,417.8,urban,1
23.7268,92.7093,Aizawl,1064.7,59.8,250,6,100.7,806.8,0.415,0.734,417.8,bare,1
23.7016,92.7124,Aizawl,944.2,42.8,142,6,156.8,1230.5,0.44,0.858,417.8,forest,1
23.7347,92.7257,Aizawl,1124.0,47.8,310,6,137.7,845.1,0.455,0.708,417.8,bare,1
23.7311,92.7095,Aizawl,1069.9,52.3,11,6,67.3,426.5,0.468,0.677,417.8,forest,1
23.7018,92.7268,Aizawl,1215.3,55.0,51,6,172.6,1434.2,0.443,0.692,417.8,agriculture,1
23.7396,92.6934,Aizawl,894.3,43.3,217,6,61.4,417.5,0.441,0.806,417.8,bare,1
23.7273,92.7145,Aizawl,1035.7,52.8,122,6,154.2,891.9,0.469,0.773,417.8,forest,1
23.7401,92.7202,Aizawl,1177.2,49.8,256,6,83.9,689.2,0.353,0.686,417.8,agriculture,1
23.7097,92.7165,Aizawl,979.6,47.1,264,6,68.9,397.5,0.424,0.86,417.8,grassland,1
23.7003,92.7285,Aizawl,938.6,43.8,350,6,144.0,1031.8,0.432,0.615,417.8,agriculture,1
23.6899,92.7089,Aizawl,1092.3,46.9,4,6,98.0,778.4,0.502,0.599,417.8,grassland,1
23.7191,92.6992,Aizawl,1265.5,51.0,63,7,251.8,1734.8,0.478,0.995,417.8,bare,1
23.7045,92.7723,Aizawl,999.9,49.9,50,7,116.1,762.7,0.361,0.795,417.8,grassland,1
23.7519,92.691,Aizawl,1115.4,54.0,228,7,212.3,1771.8,0.404,0.681,417.8,agriculture,1
23.726,92.7108,Aizawl,1116.1,51.6,255,7,259.8,2127.1,0.468,1.016,417.8,agriculture,1
23.7183,92.7533,Aizawl,1201.7,57.0,247,7,131.2,858.5,0.455,0.953,417.8,bare,1
23.752,92.697,Aizawl,1053.2,58.6,351,7,230.6,1461.7,0.447,0.771,417.8,bare,1
23.7377,92.7218,Aizawl,1084.8,46.9,179,7,133.3,822.3,0.476,0.692,417.8,urban,1
23.7342,92.6988,Aizawl,1048.3,56.5,184,7,248.7,1637.2,0.42,0.797,417.8,urban,1
23.7425,92.7387,Aizawl,1097.4,57.6,47,7,113.2,654.4,0.428,1.013,417.8,bare,1
23.7214,92.6988,Aizawl,1045.7,42.7,63,7,228.1,1808.2,0.416,0.818,417.8,forest,1
23.7641,92.7111,Aizawl,1194.4,51.5,142,7,170.4,1341.8,0.515,0.758,417.8,bare,1
23.6746,92.7294,Aizawl,1164.0,60,330,7,208.1,1677.0,0.37,0.702,417.8,urban,1
23.7503,92.674,Aizawl,961.5,59.9,112,7,182.3,1081.0,0.436,0.937,417.8,agriculture,1
23.7251,92.7339,Aizawl,953.2,48.3,159,7,235.3,1874.9,0.455,0.697,417.8,urban,1
23.6966,92.7327,Aizawl,1250.4,47.8,127,7,107.6,899.4,0.454,0.812,417.8,agriculture,1
23.7518,92.7013,Aizawl,1232.7,48.0,15,7,197.9,1116.5,0.509,0.716,417.8,forest,1
23.728,92.7052,Aizawl,1209.0,46.2,271,7,216.0,1713.8,0.422,1.009,417.8,urban,1
23.7358,92.725,Aizawl,1018.0,58.0,297,7,227.0,1522.1,0.382,0.854,417.8,forest,1
23.7218,92.7452,Aizawl,1047.5,40.0,121,7,127.3,864.8,0.46,0.961,417.8,urban,1
23.724,92.7154,Aizawl,1088.8,44.7,350,7,139.5,1129.2,0.413,0.781,417.8,grassland,1
23.7007,92.7024,Aizawl,959.5,52.9,319,7,266.1,1979.2,0.438,0.735,417.8,grassland,1
23.7174,92.7357,Aizawl,1231.1,53.0,55,7,259.2,1868.5,0.479,0.929,417.8,bare,1
23.7364,92.7236,Aizawl,1059.8,56.2,270,7,187.7,1230.0,0.454,0.814,417.8,urban,1
23.7249,92.7601,Aizawl,897.1,35.6,196,7,225.5,1573.2,0.439,0.973,417.8,forest,1
23.7193,92.6793,Aizawl,1257.1,58.8,105,7,231.5,1533.8,0.401,0.834,417.8,agriculture,1
23.7355,92.747,Aizawl,1124.4,45.7,111,7,98.9,769.7,0.458,0.747,417.8,forest,1
23.731,92.7058,Aizawl,1107.0,52.8,48,7,143.8,1126.2,0.355,0.733,417.8,grassland,1
23.7091,92.7256,Aizawl,1192.6,56.8,236,7,145.5,1211.8,0.476,0.783,417.8,bare,1
23.7053,92.7308,Aizawl,1061.2,51.3,152,7,128.1,998.1,0.393,0.948,417.8,agriculture,1
23.7114,92.7095,Aizawl,1223.1,51.7,174,7,248.4,1556.8,0.485,0.979,417.8,bare,1
23.7319,92.7085,Aizawl,1092.2,48.7,10,7,149.8,938.1,0.385,0.996,417.8,bare,1
23.7516,92.7144,Aizawl,1208.6,44.1,308,7,92.4,671.1,0.473,0.701,417.8,forest,1
23.7109,92.7235,Aizawl,1250.7,50.3,264,7,260.3,2099.5,0.477,1.01,417.8,bare,1
23.7208,92.7005,Aizawl,1066.1,53.0,287,7,231.3,1887.3,0.464,0.913,417.8,bare,1
23.7159,92.7174,Aizawl,1056.2,52.5,258,7,128.1,996.5,0.375,0.974,417.8,urban,1
23.697,92.7128,Aizawl,1155.6,46.5,360,7,237.2,1701.4,0.389,0.804,417.8,urban,1
23.7347,92.7262,Aizawl,1217.0,48.0,316,7,164.6,953.7,0.44,0.696,417.8,forest,1
23.7156,92.7165,Aizawl,1108.7,50.7,343,7,117.4,914.7,0.487,0.942,417.8,bare,1
23.7364,92.7131,Aizawl,1168.7,52.4,238,7,123.7,768.7,0.397,0.934,417.8,grassland,1
23.7271,92.7294,Aizawl,1077.1,48.0,305,7,130.0,751.0,0.342,0.735,417.8,grassland,1
23.7637,92.7142,Aizawl,1020.6,42.7,81,7,133.0,934.9,0.481,0.747,417.8,urban,1
23.7646,92.723,Aizawl,1202.1,54.9,343,7,197.9,1637.2,0.421,0.866,417.8,bare,1
23.7236,92.7184,Aizawl,1016.2,56.5,195,7,208.3,1337.3,0.487,0.755,417.8,grassland,1
23.7084,92.742,Aizawl,1162.2,48.9,247,7,234.3,1702.0,0.416,0.783,417.8,urban,1
23.7213,92.7271,Aizawl,884.2,48.9,192,7,244.2,1561.2,0.359,0.985,417.8,forest,1
23.7274,92.7036,Aizawl,1237.9,57.5,210,7,113.6,768.0,0.458,0.743,417.8,bare,1
23.7619,92.74,Aizawl,917.1,47.3,137,7,142.5,1068.9,0.442,0.847,417.8,forest,1
23.715,92.7321,Aizawl,1041.9,57.5,161,7,261.6,1566.6,0.49,0.977,417.8,grassland,1
23.7491,92.7072,Aizawl,1128.7,51.7,241,7,223.4,1758.8,0.391,1.018,417.8,forest,1
23.6783,92.6922,Aizawl,1135.8,53.4,120,7,165.7,1095.4,0.453,0.85,417.8,bare,1
23.7168,92.7166,Aizawl,1297.9,41.1,337,8,227.8,1614.5,0.455,0.872,417.8,bare,1
23.7215,92.7236,Aizawl,1350.7,54.5,330,8,98.3,713.7,0.458,0.859,417.8,bare,1
23.7172,92.7388,Aizawl,1107.0,58.3,173,8,164.8,1100.3,0.477,0.752,417.8,bare,1
23.7294,92.7387,Aizawl,1289.6,54.8,147,8,135.8,1129.8,0.39,0.726,417.8,forest,1
23.7312,92.7239,Aizawl,993.0,53.1,36,8,160.4,992.9,0.423,0.88,417.8,forest,1
23.7446,92.7428,Aizawl,938.9,50.2,213,8,147.6,887.7,0.447,0.828,417.8,forest,1
23.7142,92.7013,Aizawl,1215.3,53.1,125,8,173.6,1243.4,0.41,0.752,417.8,agriculture,1
23.7404,92.6962,Aizawl,1310.8,50.2,89,8,238.9,1590.6,0.417,0.676,417.8,urban,1
23.7501,92.6886,Aizawl,1163.8,55.8,212,8,239.2,1680.4,0.39,0.753,417.8,grassland,1
23.7363,92.7086,Aizawl,1079.5,55.0,111,8,103.7,736.1,0.353,0.734,417.8,agriculture,1
23.7316,92.7006,Aizawl,995.6,56.8,169,8,133.0,769.8,0.419,0.972,417.8,grassland,1
23.7401,92.7481,Aizawl,1109.3,58.2,250,8,109.3,859.3,0.336,0.861,417.8,bare,1
23.7123,92.7001,Aizawl,1154.9,50.7,249,8,206.2,1308.1,0.41,0.756,417.8,urban,1
23.7295,92.7348,Aizawl,852.3,48.0,352,8,203.6,1272.2,0.376,0.764,417.8,forest,1
23.7474,92.7468,Aizawl,1172.2,59.2,31,8,217.8,1390.5,0.467,0.912,417.8,grassland,1
23.7159,92.7117,Aizawl,1044.0,50.0,129,8,138.5,985.3,0.316,0.884,417.8,bare,1
23.7258,92.6916,Aizawl,1212.0,49.0,296,8,188.5,1142.4,0.441,0.908,417.8,grassland,1
23.7436,92.739,Aizawl,1100.8,53.0,252,8,127.4,1005.1,0.483,0.707,417.8,grassland,1
23.7352,92.686,Aizawl,1040.7,56.9,80,8,204.7,1395.9,0.331,0.876,417.8,urban,1
23.7422,92.7037,Aizawl,994.9,53.9,286,8,85.9,642.4,0.402,0.673,417.8,forest,1
23.7148,92.7231,Aizawl,938.9,50.7,352,8,151.3,1235.3,0.385,0.902,417.8,urban,1
23.7323,92.7363,Aizawl,1127.7,49.5,164,8,148.2,1223.7,0.377,0.819,417.8,grassland,1
23.6915,92.7192,Aizawl,1079.2,50.2,331,8,125.4,942.3,0.301,0.823,417.8,agriculture,1
23.7046,92.6792,Aizawl,1200.9,52.2,300,8,130.6,1020.3,0.407,0.694,417.8,urban,1
