latitude,longitude,district,elevation,slope,aspect,month,rainfall_daily,rainfall_7day,ndvi,soil_moisture,distance_to_road,land_cover,landslide
27.5688,91.9264,Tawang,2791.0,60,273,12,6.0,39.9,0.101,0.331,161256.5,agriculture,1
23.7268,92.7382,Aizawl,1083.938,56.282,146,12,4.957,35.561,0.252,0.345,417.8,urban,0
27.564,88.5272,Mangan,796.0,59.4,225,7,127.0,962.5,0.395,0.83,88627.9,bare,1
24.3492,93.6741,Churachandpur,803.6,47.0,296,4,19.008,122.093,0.39,0.411,60247.5,urban,0
25.5813,91.8836,East Khasi Hills,1009.707,38.788,67,12,4.179,31.472,0.633,0.301,389.8,urban,0
24.3237,93.6904,Churachandpur,914.13,41.057,124,5,27.531,154.4,0.335,0.519,60247.5,grassland,0
25.4716,93.1747,Dima Hasao,405.402,48.279,284,12,5.071,25.94,0.327,0.314,105829.1,agriculture,0
26.1628,91.7484,Kamrup,49.101,38.602,268,10,29.933,168.373,0.291,0.533,653.8,forest,0
27.3542,88.6296,Gangtok,1487.0,60,16,5,23.6,160.4,0.57,0.433,71436.9,forest,1
25.8978,93.7309,Dimapur,178.479,14.881,282,5,24.072,160.32,0.47,0.377,50207.8,agriculture,0
27.6134,93.8609,Lower Subansiri,1703.679,46.902,76,12,5.444,36.16,0.704,0.275,59915.4,bare,0
23.8154,91.2788,West Tripura,10.88,20.545,289,12,5.354,38.094,0.459,0.312,772.9,forest,0
25.8781,93.7063,Dimapur,145.961,11.561,176,3,13.458,116.87,0.386,0.4,50207.8,agriculture,0
24.8098,93.9591,Imphal East,850.293,46.479,127,4,33.848,249.344,0.394,0.402,854.3,urban,0
27.5031,88.5082,Mangan,753.294,58.232,333,3,15.597,141.541,0.347,0.295,88627.9,grassland,0
25.9211,93.7369,Dimapur,133.329,13.395,313,12,3.798,30.113,0.26,0.247,50207.8,bare,0
27.1617,88.5897,Namchi,758.784,46.1,286,12,2.344,21.571,0.453,0.328,51552.7,agriculture,0
25.591,91.9062,East Khasi Hills,1049.736,42.145,286,2,5.491,48.574,0.648,0.257,389.8,forest,0
24.3444,93.7187,Churachandpur,839.337,38.999,61,2,11.086,84.22,0.265,0.255,60247.5,bare,0
22.8743,92.7534,Lunglei,812.964,45.99,312,5,31.774,212.498,0.501,0.395,92190.2,grassland,0
24.3352,93.7176,Churachandpur,865.343,47.622,359,11,16.751,117.505,0.25,0.354,60247.5,forest,0
23.841,91.2993,West Tripura,12.747,16.092,178,2,6.51,44.359,0.545,0.287,772.9,grassland,0
25.5544,91.8693,East Khasi Hills,993.168,37.656,140,12,7.268,61.018,0.465,0.227,389.8,forest,0
25.8442,93.4254,Karbi Anglong,193.036,39.263,233,12,4.516,45.144,0.393,0.233,78194.4,bare,0
23.8633,91.3289,West Tripura,12.542,21.207,214,1,6.466,43.27,0.413,0.254,772.9,urban,0
27.0841,93.6752,Papum Pare,147.73,30.557,163,3,10.343,70.308,0.611,0.293,8177.4,bare,0
22.8467,92.7532,Lunglei,885.413,38.547,250,2,5.641,37.917,0.524,0.257,92190.2,bare,0
25.9112,93.744,Dimapur,195.363,19.875,247,11,19.814,153.877,0.311,0.387,50207.8,bare,0
25.2887,91.7226,East Khasi Hills,995.296,40.52,238,12,6.214,34.573,0.325,0.287,37138.7,agriculture,0
25.8367,93.4109,Karbi Anglong,195.464,39.267,262,4,11.977,98.958,0.435,0.399,78194.4,forest,0
25.4457,93.2143,Dima Hasao,428.855,42.448,266,10,28.873,199.167,0.282,0.382,105829.1,bare,0
27.0705,93.6872,Papum Pare,171.671,39.909,125,11,11.565,74.447,0.466,0.374,8177.4,forest,0
25.8739,93.7041,Dimapur,166.673,25.079,92,3,8.27,62.062,0.288,0.354,50207.8,bare,0
23.8254,91.2963,West Tripura,12.336,14.055,117,2,7.7,56.451,0.446,0.215,772.9,agriculture,0
25.8519,93.4147,Karbi Anglong,184.854,34.52,259,3,17.215,100.088,0.534,0.301,78194.4,urban,0
28.0651,95.296,East Siang,178.053,24.866,16,1,4.059,35.941,0.684,0.206,218221.6,bare,0
25.5011,90.2216,West Garo Hills,342.0,35.7,161,3,11.0,77.9,0.544,0.273,182468.5,bare,0
27.036,93.6914,Papum Pare,153.963,23.521,224,3,13.733,97.772,0.607,0.253,8177.4,urban,0
24.2891,93.6953,Churachandpur,860.346,43.424,219,12,3.474,19.534,0.244,0.262,60247.5,urban,0
25.8397,93.4109,Karbi Anglong,180.145,33.679,55,12,6.255,47.456,0.425,0.336,78194.4,urban,0
27.496,88.5024,Mangan,862.057,59.454,308,3,12.79,60.868,0.335,0.349,88627.9,urban,0
23.8333,91.2955,West Tripura,11.525,9.165,116,5,37.29,253.493,0.612,0.4,772.9,forest,0
26.1857,91.7321,Kamrup,48.451,31.204,28,1,3.764,28.576,0.281,0.21,653.8,forest,0
25.8332,93.4161,Karbi Anglong,169.513,37.059,303,5,50.233,288.781,0.556,0.548,78194.4,grassland,0
23.8254,91.2963,West Tripura,12.432,12.842,117,2,7.855,50.369,0.369,0.228,772.9,agriculture,0
27.1062,93.6696,Papum Pare,151.402,39.451,183,2,4.549,22.623,0.622,0.261,8177.4,agriculture,0
28.092,95.3228,East Siang,141.183,33.413,354,6,62.34,407.505,0.942,0.782,218221.6,forest,0
27.3465,88.6197,Gangtok,1387.746,60.453,335,4,23.402,162.177,0.445,0.377,71436.9,agriculture,0
22.8711,92.7322,Lunglei,940.231,31.592,160,10,25.792,151.7,0.537,0.457,92190.2,grassland,0
25.8847,93.7278,Dimapur,201.374,18.395,298,11,13.565,85.871,0.243,0.421,50207.8,grassland,0
25.5125,90.1992,West Garo Hills,325.391,40.146,28,12,2.689,15.298,0.398,0.296,182468.5,forest,0
25.447,93.1874,Dima Hasao,413.0,50.9,329,10,42.2,309.8,0.352,0.553,105829.1,grassland,1
25.8545,93.4348,Karbi Anglong,185.0,35.9,39,12,6.5,42.2,0.427,0.245,78194.4,grassland,0
25.8816,93.7203,Dimapur,177.157,23.4,283,3,21.058,132.56,0.344,0.271,50207.8,urban,0
28.0646,95.3293,East Siang,159.616,25.583,119,9,156.753,1194.315,0.643,0.609,218221.6,forest,0
28.0764,95.319,East Siang,131.632,28.55,139,7,99.691,809.868,0.929,0.969,218221.6,forest,0
23.8371,91.3104,West Tripura,12.146,11.009,268,10,48.534,285.4,0.511,0.435,772.9,agriculture,0
27.5901,93.855,Lower Subansiri,1675.259,48.511,5,11,8.593,56.167,0.812,0.297,59915.4,urban,0
27.5511,93.8363,Lower Subansiri,1638.726,46.268,67,1,2.735,18.603,0.589,0.217,59915.4,bare,0
22.8884,92.7506,Lunglei,890.0,41.2,53,2,11.9,86.0,0.429,0.273,92190.2,forest,1
26.0928,91.7164,Kamrup,56.785,35.657,86,11,9.216,67.722,0.336,0.374,653.8,forest,0
28.0461,95.3406,East Siang,138.492,30.374,339,11,20.824,115.42,0.685,0.295,218221.6,urban,0
26.1553,91.7161,Kamrup,48.92,35.847,188,3,14.748,110.217,0.373,0.275,653.8,agriculture,0
25.92,93.71,Dimapur,139.081,17.336,227,4,21.568,154.723,0.466,0.405,50207.8,forest,0
25.4254,93.1783,Dima Hasao,402.129,46.708,40,5,33.09,261.027,0.496,0.461,105829.1,grassland,0
24.3252,93.6802,Churachandpur,862.0,51.2,249,6,61.3,445.5,0.304,0.699,60247.5,urban,0
25.5298,90.2021,West Garo Hills,366.31,43.162,110,11,9.995,69.643,0.404,0.404,182468.5,urban,0
27.0951,93.6748,Papum Pare,157.236,33.639,203,1,4.399,24.497,0.513,0.193,8177.4,forest,0
22.9022,92.7598,Lunglei,886.736,36.668,55,2,4.685,37.934,0.555,0.255,92190.2,urban,0
27.364,88.6195,Gangtok,1487.0,59.2,34,4,15.7,103.9,0.476,0.305,71436.9,forest,1
23.8329,91.2912,West Tripura,12.931,19.274,181,3,10.899,71.463,0.486,0.314,772.9,agriculture,0
27.5717,93.8373,Lower Subansiri,1625.698,48.486,189,12,4.255,31.43,0.596,0.335,59915.4,grassland,0
25.9229,93.7186,Dimapur,179.271,18.066,272,11,15.124,112.281,0.197,0.365,50207.8,forest,0
23.8381,91.3049,West Tripura,12.738,17.844,224,12,3.23,25.929,0.433,0.261,772.9,forest,0
27.0782,93.7231,Papum Pare,172.811,33.185,320,3,11.303,99.22,0.662,0.303,8177.4,urban,0
27.6008,93.8426,Lower Subansiri,1592.0,50.4,173,10,46.0,332.3,0.666,0.471,59915.4,grassland,1
25.4838,90.2007,West Garo Hills,311.641,34.003,316,2,8.829,77.302,0.514,0.249,182468.5,urban,0
25.8947,93.6992,Dimapur,148.989,20.137,300,10,31.532,217.365,0.377,0.484,50207.8,agriculture,0
25.9273,93.7556,Dimapur,146.041,18.897,316,5,60.198,347.631,0.369,0.509,50207.8,grassland,0
27.5969,91.8802,Tawang,2791.0,60,97,8,201.7,1285.2,0.198,0.668,161256.5,forest,1
23.8123,91.2602,West Tripura,11.88,14.671,249,6,69.175,365.959,0.728,0.648,772.9,forest,0
23.7542,92.698,Aizawl,1013.584,53.553,36,5,35.386,259.743,0.411,0.356,417.8,urban,0
26.1365,91.7837,Kamrup,57.073,29.077,73,11,20.006,146.88,0.365,0.377,653.8,forest,0
28.0839,95.2832,East Siang,170.303,25.696,284,6,93.026,722.919,0.801,0.724,218221.6,bare,0
25.8748,93.7392,Dimapur,180.463,8.498,186,5,56.449,344.289,0.416,0.441,50207.8,forest,0
27.5897,91.895,Tawang,2791.0,60,315,11,20.8,128.1,0.1,0.391,161256.5,agriculture,1
25.902,93.7198,Dimapur,171.109,17.929,101,1,4.858,34.868,0.273,0.229,50207.8,urban,0
27.064,93.6995,Papum Pare,150.306,36.596,118,12,3.472,28.109,0.465,0.31,8177.4,bare,0
22.9107,92.728,Lunglei,939.681,50.24,285,2,6.994,44.677,0.446,0.308,92190.2,grassland,0
25.5261,90.1945,West Garo Hills,341.672,30.861,294,12,3.109,23.605,0.465,0.321,182468.5,agriculture,0
22.9124,92.7823,Lunglei,828.535,34.08,233,1,3.268,24.97,0.418,0.25,92190.2,forest,0
25.5387,90.2179,West Garo Hills,352.051,32.684,123,4,16.976,120.493,0.645,0.359,182468.5,bare,0
25.2618,91.7119,East Khasi Hills,983.461,55.709,286,12,5.079,29.891,0.471,0.293,37138.7,urban,0
26.1523,91.7292,Kamrup,52.0,45.4,226,12,7.3,48.7,0.305,0.336,653.8,agriculture,1
23.7619,92.74,Aizawl,1069.0,47.3,137,7,142.5,1068.9,0.442,0.847,417.8,forest,1
27.5409,88.5394,Mangan,720.442,53.114,323,3,10.798,88.031,0.263,0.279,88627.9,agriculture,0
25.4238,93.1707,Dima Hasao,409.331,55.25,63,1,3.512,26.882,0.285,0.213,105829.1,forest,0
24.3172,93.7019,Churachandpur,822.428,47.73,182,2,9.844,56.284,0.265,0.278,60247.5,bare,0
27.5943,93.8716,Lower Subansiri,1558.4,47.3,195,4,21.5,178.4,0.812,0.335,59915.4,forest,1
25.5233,90.227,West Garo Hills,342.0,37.1,355,12,3.9,31.9,0.43,0.233,182468.5,urban,0
26.1253,91.783,Kamrup,53.758,34.565,284,3,16.422,148.578,0.34,0.319,653.8,urban,0
25.6604,94.1569,Kohima,1295.402,45.196,308,1,6.589,54.549,0.276,0.222,219.8,grassland,0
26.1651,91.7294,Kamrup,47.791,39.399,5,4,19.752,117.751,0.414,0.467,653.8,agriculture,0
23.8105,91.2913,West Tripura,13.124,21.981,49,11,19.022,126.609,0.495,0.357,772.9,urban,0
22.9102,92.7422,Lunglei,897.027,36.968,39,5,38.432,233.05,0.733,0.435,92190.2,agriculture,0
25.5186,90.2214,West Garo Hills,322.564,37.736,347,11,22.26,185.221,0.536,0.289,182468.5,grassland,0
25.872,93.4368,Karbi Anglong,185.0,38.0,287,9,134.2,1089.2,0.454,0.752,78194.4,urban,1
22.902,92.7534,Lunglei,890.0,35.8,306,9,91.0,640.8,0.459,0.605,92190.2,grassland,1
25.3127,91.7223,East Khasi Hills,1029.0,48.9,98,4,17.2,136.4,0.644,0.379,37138.7,agriculture,0
27.1664,88.5255,Namchi,872.593,48.485,216,3,16.757,94.496,0.708,0.299,51552.7,urban,0
22.9059,92.7471,Lunglei,893.454,44.16,355,12,6.607,53.556,0.39,0.245,92190.2,grassland,0
25.5038,90.2265,West Garo Hills,357.664,37.304,111,3,11.386,86.778,0.627,0.275,182468.5,urban,0
27.1632,88.5554,Namchi,889.394,56.901,352,2,5.945,30.314,0.44,0.308,51552.7,grassland,0
24.8728,93.9591,Imphal East,840.305,44.292,113,2,10.623,86.503,0.334,0.349,854.3,urban,0
25.5925,91.8996,East Khasi Hills,1029.0,44.6,209,4,37.3,299.4,0.616,0.354,389.8,urban,1
27.1778,88.5812,Namchi,814.0,50.5,3,1,4.5,33.1,0.476,0.231,51552.7,grassland,0
24.8362,93.9307,Imphal East,808.2,47.2,256,3,13.3,105.4,0.523,0.308,854.3,urban,0
25.8963,93.6885,Dimapur,161.163,18.459,35,5,41.943,272.112,0.445,0.497,50207.8,bare,0
28.0193,95.2901,East Siang,152.737,25.151,212,7,153.9,928.238,0.874,0.738,218221.6,grassland,0
26.1239,91.7286,Kamrup,55.433,35.761,351,11,18.383,124.049,0.292,0.379,653.8,urban,0
27.5257,88.5278,Mangan,763.227,54.452,60,3,8.089,72.697,0.306,0.305,88627.9,agriculture,0
25.4457,93.2143,Dima Hasao,396.099,42.829,266,10,28.447,207.83,0.245,0.44,105829.1,bare,0
24.8487,93.9421,Imphal East,821.258,31.106,80,3,9.897,84.137,0.337,0.268,854.3,forest,0
25.4312,93.1941,Dima Hasao,394.195,43.98,36,1,4.468,32.28,0.229,0.273,105829.1,forest,0
23.8613,91.2742,West Tripura,12.82,15.873,282,12,6.126,44.208,0.412,0.298,772.9,bare,0
27.3338,88.6061,Gangtok,1626.789,53.402,34,10,55.908,388.839,0.379,0.508,71436.9,agriculture,0
27.0723,93.7274,Papum Pare,160.0,34.7,313,1,3.5,26.8,0.558,0.269,8177.4,bare,0
25.5937,91.9254,East Khasi Hills,1029.0,45.5,260,11,12.7,99.4,0.532,0.358,389.8,forest,1
22.9116,92.7372,Lunglei,846.373,37.971,332,1,5.766,47.68,0.321,0.273,92190.2,bare,0
25.8516,93.6742,Dimapur,191.0,24.8,219,11,20.2,161.1,0.285,0.381,50207.8,bare,0
27.0547,93.702,Papum Pare,160.554,33.32,343,11,22.653,129.442,0.464,0.325,8177.4,forest,0
27.0593,93.7025,Papum Pare,158.194,29.951,291,11,21.358,163.124,0.492,0.403,8177.4,forest,0
25.2885,91.7318,East Khasi Hills,1029.0,46.3,278,10,55.8,363.9,0.382,0.497,37138.7,agriculture,1
25.9439,93.7331,Dimapur,188.679,15.999,207,12,4.191,28.199,0.207,0.293,50207.8,forest,0
26.1803,91.7494,Kamrup,53.582,31.882,63,4,24.732,189.313,0.426,0.336,653.8,forest,0
25.8739,93.7197,Dimapur,147.0,20.0,204,2,7.7,59.0,0.293,0.238,50207.8,forest,0
25.4334,93.1908,Dima Hasao,377.406,49.499,6,12,3.579,22.804,0.33,0.319,105829.1,grassland,0
25.9101,93.7284,Dimapur,135.026,17.521,235,10,35.403,304.227,0.339,0.422,50207.8,urban,0
27.1008,93.7256,Papum Pare,161.69,34.108,278,3,10.353,68.488,0.573,0.351,8177.4,forest,0
25.6652,94.1328,Kohima,1247.608,45.883,105,2,7.621,43.704,0.36,0.341,219.8,forest,0
26.1605,91.7475,Kamrup,56.454,43.249,75,4,22.787,186.511,0.437,0.34,653.8,bare,0
25.4538,93.1949,Dima Hasao,413.0,48.9,156,4,16.9,116.7,0.465,0.359,105829.1,agriculture,0
27.0796,93.6598,Papum Pare,160.0,45.1,239,9,90.5,529.8,0.539,0.764,8177.4,bare,1
25.273,91.7385,East Khasi Hills,1029.0,49.6,27,7,198.9,1571.6,0.619,0.718,37138.7,agriculture,1
25.6251,94.1212,Kohima,1396.42,50.861,175,5,46.092,260.537,0.522,0.491,219.8,forest,0
25.9102,93.7422,Dimapur,147.91,6.863,201,7,83.535,772.215,0.413,0.905,50207.8,agriculture,0
26.1586,91.7248,Kamrup,49.86,36.845,347,3,9.541,64.008,0.399,0.324,653.8,grassland,0
27.5667,93.8816,Lower Subansiri,1480.407,37.032,295,1,4.605,30.42,0.661,0.251,59915.4,bare,0
25.5127,90.2064,West Garo Hills,368.664,36.683,224,12,7.74,41.463,0.564,0.283,182468.5,urban,0
28.0766,95.344,East Siang,153.532,27.57,314,11,9.383,60.824,0.719,0.36,218221.6,agriculture,0
25.8651,93.7357,Dimapur,187.801,24.813,37,5,67.303,437.282,0.447,0.577,50207.8,agriculture,0
28.0477,95.3299,East Siang,135.192,26.76,17,3,12.428,85.864,0.668,0.378,218221.6,urban,0
26.174,91.7264,Kamrup,47.84,48.599,281,5,57.975,358.706,0.394,0.492,653.8,agriculture,0
25.511,90.2373,West Garo Hills,348.319,40.112,298,3,21.161,129.971,0.546,0.344,182468.5,bare,0
25.8475,93.452,Karbi Anglong,201.929,35.767,191,1,6.638,38.222,0.503,0.289,78194.4,grassland,0
28.0384,95.3173,East Siang,137.612,28.313,222,4,37.445,245.169,0.731,0.418,218221.6,forest,0
22.8841,92.7424,Lunglei,888.299,45.31,137,1,6.869,36.173,0.407,0.213,92190.2,forest,0
25.9088,93.7355,Dimapur,147.0,25.2,20,6,69.4,397.1,0.411,0.806,50207.8,bare,0
23.7456,92.7213,Aizawl,1102.6,43.9,98,9,176.9,1292.7,0.364,0.743,417.8,forest,1
25.4758,93.1851,Dima Hasao,434.454,63.467,343,2,5.591,33.379,0.282,0.355,105829.1,bare,0
22.8904,92.7547,Lunglei,881.403,39.103,30,4,30.825,205.008,0.644,0.409,92190.2,grassland,0
28.0846,95.3165,East Siang,136.227,27.332,334,10,33.684,276.752,0.591,0.593,218221.6,forest,0
27.1942,88.5548,Namchi,847.618,42.849,48,2,11.7,89.987,0.394,0.311,51552.7,urban,0
25.5351,90.2067,West Garo Hills,313.893,49.991,249,5,27.507,163.981,0.635,0.415,182468.5,forest,0
25.9109,93.731,Dimapur,136.698,28.725,283,1,3.406,21.209,0.305,0.261,50207.8,forest,0
25.4559,93.1508,Dima Hasao,385.985,48.041,229,4,15.86,111.711,0.402,0.489,105829.1,bare,0
25.8874,93.7266,Dimapur,137.701,8.352,64,6,87.199,538.136,0.593,0.617,50207.8,forest,0
25.5446,90.2002,West Garo Hills,369.008,47.433,16,3,8.419,54.396,0.606,0.312,182468.5,agriculture,0
25.4957,90.2165,West Garo Hills,331.58,23.184,271,12,7.253,58.291,0.469,0.303,182468.5,bare,0
25.9338,93.7396,Dimapur,138.874,24.203,149,12,5.155,31.481,0.269,0.334,50207.8,agriculture,0
25.5514,91.9303,East Khasi Hills,1085.304,40.863,306,3,14.712,102.568,0.587,0.345,389.8,grassland,0
27.0976,93.7175,Papum Pare,155.188,34.818,257,6,81.849,419.928,0.794,0.593,8177.4,agriculture,0
27.1017,93.6893,Papum Pare,159.29,30.912,145,5,44.356,245.155,0.719,0.489,8177.4,grassland,0
25.6695,94.1272,Kohima,1460.046,49.506,129,1,4.597,38.282,0.307,0.281,219.8,grassland,0
27.3231,88.5801,Gangtok,1430.725,53.613,186,1,6.161,40.503,0.367,0.185,71436.9,forest,0
27.1446,88.5716,Namchi,772.09,52.069,28,2,9.493,77.586,0.548,0.287,51552.7,bare,0
24.8332,93.9494,Imphal East,823.009,40.276,355,4,17.886,119.596,0.552,0.348,854.3,forest,0
28.0496,95.35,East Siang,165.264,23.09,182,2,6.607,53.532,0.756,0.26,218221.6,forest,0
23.7281,92.7258,Aizawl,1093.062,37.858,117,3,16.903,103.948,0.372,0.301,417.8,grassland,0
27.1105,93.7332,Papum Pare,151.068,36.708,7,4,34.73,271.825,0.784,0.366,8177.4,agriculture,0
25.8807,93.4171,Karbi Anglong,188.633,37.327,299,3,16.08,102.96,0.57,0.328,78194.4,urban,0
24.7911,93.9463,Imphal East,782.0,36.4,229,8,198.8,1213.0,0.397,0.855,854.3,grassland,1
27.5853,93.8508,Lower Subansiri,1637.558,32.529,326,11,19.218,132.59,0.636,0.324,59915.4,forest,0
27.1088,93.6502,Papum Pare,152.698,39.715,58,4,14.062,93.633,0.605,0.339,8177.4,agriculture,0
25.9013,93.7358,Dimapur,201.656,20.86,246,7,100.07,690.675,0.347,0.754,50207.8,agriculture,0
23.8258,91.2744,West Tripura,12.753,24.937,26,1,3.486,23.237,0.502,0.227,772.9,forest,0
27.0809,93.6788,Papum Pare,151.593,39.639,78,3,17.416,133.971,0.691,0.392,8177.4,urban,0
22.9469,92.7388,Lunglei,890.0,32.7,339,12,6.3,45.2,0.349,0.27,92190.2,bare,0
25.8912,93.7182,Dimapur,157.837,17.193,18,2,12.281,75.156,0.307,0.321,50207.8,forest,0
27.3229,88.6099,Gangtok,1396.455,48.796,240,2,6.863,44.966,0.286,0.29,71436.9,forest,0
27.3433,88.6159,Gangtok,1479.9,45.1,161,6,127.9,950.0,0.539,0.856,71436.9,bare,1
27.0522,93.7176,Papum Pare,162.818,37.492,90,1,4.619,33.876,0.54,0.257,8177.4,forest,0
25.2968,91.7542,East Khasi Hills,1110.886,59.173,31,2,7.805,59.128,0.413,0.354,37138.7,grassland,0
23.8375,91.3229,West Tripura,12.607,17.221,79,4,21.777,159.997,0.555,0.323,772.9,forest,0
27.085,93.6788,Papum Pare,160.356,33.193,293,2,7.568,42.471,0.674,0.29,8177.4,agriculture,0
27.4815,88.5292,Mangan,773.753,57.684,91,12,6.797,50.597,0.217,0.353,88627.9,forest,0
24.7946,93.9274,Imphal East,879.711,36.836,155,12,2.995,20.932,0.276,0.256,854.3,forest,0
25.5446,90.2002,West Garo Hills,352.404,44.781,16,3,8.638,64.022,0.63,0.343,182468.5,agriculture,0
25.6126,91.8862,East Khasi Hills,1029.0,42.3,39,12,2.9,17.2,0.473,0.258,389.8,agriculture,0
25.5083,90.2097,West Garo Hills,342.951,34.959,34,1,6.766,54.009,0.404,0.32,182468.5,grassland,0
27.6179,91.8832,Tawang,2791.0,60,98,10,48.5,398.7,0.11,0.418,161256.5,forest,1
28.0906,95.3433,East Siang,165.346,28.073,359,4,18.46,132.721,0.767,0.385,218221.6,bare,0
24.3319,93.693,Churachandpur,775.978,47.012,99,10,31.294,228.432,0.219,0.477,60247.5,agriculture,0
25.872,93.4551,Karbi Anglong,192.612,43.919,65,12,6.432,56.242,0.329,0.276,78194.4,bare,0
24.8398,93.9598,Imphal East,782.0,48.2,211,4,26.8,217.3,0.454,0.365,854.3,agriculture,0
27.1072,93.7072,Papum Pare,168.965,31.686,265,4,13.805,84.558,0.696,0.458,8177.4,grassland,0
28.0164,95.323,East Siang,124.34,27.515,305,6,85.825,530.955,0.695,0.861,218221.6,grassland,0
23.8636,91.2606,West Tripura,13.196,13.09,10,2,8.769,58.494,0.569,0.311,772.9,grassland,0
23.7337,92.714,Aizawl,1036.746,49.499,68,2,9.54,64.727,0.305,0.28,417.8,bare,0
28.0639,95.3375,East Siang,156.078,30.461,270,3,22.294,134.445,0.711,0.384,218221.6,bare,0
25.4842,90.1825,West Garo Hills,327.485,34.804,18,5,31.57,246.478,0.685,0.454,182468.5,bare,0
25.8033,93.3788,Karbi Anglong,170.297,43.369,70,1,7.573,44.67,0.448,0.239,78194.4,agriculture,0
25.4312,93.1941,Dima Hasao,397.252,43.122,36,1,4.176,32.827,0.253,0.24,105829.1,forest,0
25.5242,90.1875,West Garo Hills,330.212,36.614,50,2,5.269,37.684,0.473,0.341,182468.5,grassland,0
25.5456,91.8897,East Khasi Hills,1059.271,40.877,347,2,6.303,38.545,0.703,0.358,389.8,agriculture,0
25.4456,93.1923,Dima Hasao,398.82,42.525,138,4,31.139,212.164,0.509,0.376,105829.1,bare,0
25.5309,90.2369,West Garo Hills,318.856,31.153,155,4,33.764,245.651,0.621,0.374,182468.5,bare,0
23.7211,92.7288,Aizawl,1067.879,55.551,7,1,5.928,52.959,0.272,0.299,417.8,agriculture,0
27.512,88.5286,Mangan,864.688,53.764,134,4,17.05,135.058,0.32,0.426,88627.9,bare,0
27.1573,88.5811,Namchi,775.778,42.863,351,4,27.097,146.813,0.57,0.366,51552.7,grassland,0
25.9251,93.7494,Dimapur,199.71,26.464,156,1,6.074,39.315,0.321,0.237,50207.8,forest,0
25.8564,93.4193,Karbi Anglong,200.895,41.243,101,1,4.19,31.166,0.406,0.246,78194.4,urban,0
28.0262,95.3382,East Siang,177.845,39.364,231,12,5.7,40.515,0.665,0.302,218221.6,grassland,0
22.9018,92.7607,Lunglei,825.932,37.25,117,2,5.844,33.326,0.488,0.338,92190.2,agriculture,0
28.0694,95.3378,East Siang,142.25,25.971,287,2,5.869,37.395,0.681,0.257,218221.6,urban,0
27.0809,93.6788,Papum Pare,174.214,35.316,78,3,15.047,125.549,0.703,0.39,8177.4,urban,0
25.5858,91.9034,East Khasi Hills,980.309,42.59,222,4,19.497,144.316,0.771,0.384,389.8,forest,0
25.8783,93.7183,Dimapur,140.557,12.57,147,1,3.397,31.131,0.2,0.237,50207.8,grassland,0
25.8489,93.4844,Karbi Anglong,174.0,35.941,316,3,10.567,66.024,0.473,0.316,78194.4,agriculture,0
23.7451,92.7225,Aizawl,990.014,38.202,350,12,5.185,41.754,0.289,0.32,417.8,agriculture,0
27.4867,88.5192,Mangan,847.179,47.962,217,11,12.584,81.844,0.221,0.328,88627.9,grassland,0
28.0863,95.3397,East Siang,133.515,28.209,155,3,7.395,63.523,0.585,0.265,218221.6,agriculture,0
25.9093,93.7601,Dimapur,159.214,25.275,354,3,13.725,107.618,0.445,0.356,50207.8,forest,0
23.8141,91.2868,West Tripura,12.0,18.3,52,8,88.7,677.3,0.495,0.94,772.9,forest,1
27.5951,93.8379,Lower Subansiri,1472.415,39.841,62,3,10.16,73.228,0.698,0.337,59915.4,bare,0
26.1408,91.7461,Kamrup,55.437,41.023,168,5,44.156,368.259,0.371,0.418,653.8,agriculture,0
27.0463,93.64,Papum Pare,159.866,35.086,204,3,19.361,121.672,0.506,0.352,8177.4,forest,0
27.1738,88.5401,Namchi,746.651,44.101,16,1,6.478,41.993,0.352,0.204,51552.7,urban,0
25.5995,91.9004,East Khasi Hills,1014.301,40.966,172,10,50.859,329.156,0.56,0.48,389.8,forest,0
23.8135,91.3147,West Tripura,11.12,15.805,179,11,9.131,62.847,0.492,0.359,772.9,agriculture,0
27.2107,88.5643,Namchi,814.0,40.2,230,2,11.4,75.5,0.457,0.25,51552.7,agriculture,0
23.8669,91.2731,West Tripura,11.92,23.864,178,11,9.585,75.681,0.414,0.418,772.9,forest,0
25.9076,93.7238,Dimapur,168.152,14.977,94,10,33.13,250.888,0.322,0.437,50207.8,agriculture,0
26.1461,91.7336,Kamrup,50.352,36.104,251,5,32.711,284.386,0.522,0.386,653.8,urban,0
25.5017,90.231,West Garo Hills,319.061,34.248,255,3,7.987,54.082,0.539,0.339,182468.5,grassland,0
25.4877,93.2138,Dima Hasao,376.27,44.228,280,12,5.954,48.368,0.252,0.229,105829.1,urban,0
23.8212,91.2885,West Tripura,11.254,31.095,86,1,5.946,41.188,0.425,0.203,772.9,urban,0
25.9535,93.7084,Dimapur,148.183,16.188,359,12,4.392,28.018,0.259,0.276,50207.8,agriculture,0
25.6241,94.0912,Kohima,1455.94,48.392,100,2,4.598,31.354,0.366,0.308,219.8,bare,0
24.8422,93.9359,Imphal East,793.234,45.903,76,1,5.944,39.605,0.335,0.224,854.3,bare,0
27.0817,93.6782,Papum Pare,167.176,35.433,61,11,8.193,70.307,0.573,0.398,8177.4,bare,0
28.0853,95.294,East Siang,133.6,26.4,199,12,6.3,46.9,0.57,0.27,218221.6,grassland,0
25.863,93.4355,Karbi Anglong,198.089,38.559,156,4,22.432,166.749,0.576,0.394,78194.4,urban,0
